,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,DAYS_LAST_PHONE_CHANGE,REGION_RATING_CLIENT,DAYS_EMPLOYED,NAME_EDUCATION_TYPE_Higher education,NAME_INCOME_TYPE_Working,CODE_GENDER,DAYS_EMPLOYED_PERC,REG_CITY_NOT_WORK_CITY,DAYS_REGISTRATION,NAME_EDUCATION_TYPE_Secondary / secondary special,AMT_GOODS_PRICE,DEF_30_CNT_SOCIAL_CIRCLE,ORGANIZATION_TYPE_XNA,FLAG_EMP_PHONE,NAME_INCOME_TYPE_Pensioner
0,0.796647889376758,-0.336581646919203,-0.38940827584902415,1.1361004513412112,-0.052837771079313915,-2.9815353091087933,-0.09207515024091,-1.451037594962215,-0.5648395288241974,0.9528598048899236,0.7231454022508179,1.2303036407535355,-0.5550175434273221,-1.0928816178743455,0.6369680863259287,-0.3638711370316251,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
1,1.0615492923810936,0.09535726411032978,-0.8911582269537233,-0.27037266647076696,-2.0373549947155083,1.1519653539997057,-2.05634502204699,0.30914100108782133,1.770414337115637,-1.0494723304185576,-1.3828477604745346,-0.5673802938845232,-0.5550175434273221,-2.542404667557067,-1.5699373665140148,0.842004857000004,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
2,0.39344081139825327,0.6064939881995186,0.48385408718474215,-0.7854191603174069,-0.052837771079313915,0.20169378547039174,-0.09207515024091,0.5168843761089471,1.770414337115637,0.9528598048899236,-1.3828477604745346,-0.5450120973311122,-0.5550175434273221,1.282145241091579,-1.5699373665140148,2.220148850179009,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
3,0.03301179123957965,0.7024206928177901,-0.5543449817677196,0.6824633471455168,-0.052837771079313915,1.1519653539997057,-0.09207515024091,0.8886604160223193,-0.5648395288241974,0.9528598048899236,0.7231454022508179,-1.059023280741185,-0.5550175434273221,-0.5558748316459587,0.6369680863259287,0.4851640016232974,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
4,0.9301964866930975,-2.1113436051512573,-0.46574644268376403,1.1050655985068625,1.9316794525568806,1.1507609540395927,1.87219472156517,0.28822566129497046,-0.5648395288241974,-1.0494723304185576,-1.3828477604745346,-0.25921137976903336,-0.5550175434273221,1.2338654511625284,0.6369680863259287,0.37442028788569887,-0.3238400716420141,2.160028328426134,-2.160028328426134,2.1618878012626435
5,1.055511355770767,1.2240694603536166,-0.7475036766374401,0.12911852426925502,-0.052837771079313915,1.1519653539997057,-0.09207515024091,0.575165322947453,1.770414337115637,0.9528598048899236,0.7231454022508179,-0.7848908282499556,-0.5550175434273221,-2.324439767994336,-1.5699373665140148,-0.9791139911293951,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
6,-1.490652364298832,-0.08984027844887366,1.0420480161914913,-0.6493940606604738,-0.052837771079313915,0.08004938949895864,-0.09207515024091,1.009922386057275,-0.5648395288241974,-1.0494723304185576,-1.3828477604745346,-1.1423706266610276,1.8017448490453833,0.2869039574664145,0.6369680863259287,0.4236397162135204,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
7,-0.6226045064976863,-0.4892119808557243,-0.27212509225746934,1.482766360661065,1.9316794525568806,0.5027937754986915,1.87219472156517,0.711937544963624,-0.5648395288241974,0.9528598048899236,0.7231454022508179,-0.8698566586485794,-0.5550175434273221,-1.2241687659270266,0.6369680863259287,-0.16699342372033874,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
8,0.44402555093013196,0.26882196565204236,0.8660075769150155,-0.40903903019870846,-0.052837771079313915,-1.4109977611211817,-0.09207515024091,-0.3695500249992954,-0.5648395288241974,-1.0494723304185576,-1.3828477604745346,0.7934579773477045,-0.5550175434273221,0.412262008510265,0.6369680863259287,0.9896631419834688,1.9114667214003613,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
9,1.1243874497330884,-1.5937503137789624,0.24558647554903903,-0.7900413724416716,-0.052837771079313915,0.5232685748206158,-0.09207515024091,0.4318129940301603,-0.5648395288241974,-1.0494723304185576,-1.3828477604745346,-0.49349793248310675,-0.5550175434273221,0.4551773773360877,0.6369680863259287,-0.24082256621207113,-0.3238400716420141,-0.4629568912777324,0.4629568912777324,-0.4625586949590784
